COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
"Croatia, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,193.588816582309,2024,False,Medium,Increasing
"Croatia, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,197.7825982164377,2025,False,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,345.175879396985,2016,True,Medium,No Data
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,354.2713567839197,2017,True,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,488.8693467336685,2018,True,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,427.6633165829147,2019,True,Medium,Decreasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,418.4422110552765,2020,True,Medium,Decreasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,339.0515075376885,2021,True,Medium,Decreasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,534.8492462311559,2022,True,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,643.1407035175881,2023,True,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,784.7738693467339,2024,True,Medium,Increasing
Cyprus,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,883.8693467336686,2025,True,Medium,Increasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,129.2836196062003,2016,False,Low,No Data
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,138.1441139505656,2017,False,Low,Increasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,148.7641390867197,2018,False,Low,Increasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,138.6049434436531,2019,False,Low,Decreasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,135.0439882697947,2020,False,Low,Decreasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,464.5452171484431,2021,False,Medium,Increasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,153.2677000418936,2022,False,Low,Decreasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,177.5240888144114,2023,False,Medium,Increasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,172.6015919564307,2024,False,Medium,Decreasing
Cyprus,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,187.9555927943025,2025,False,Medium,Increasing
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.4091235632184,2016,True,Low,No Data
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.2834051724138,2017,True,Low,Decreasing
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,103.9421695402299,2018,True,Low,Decreasing
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.840158045977,2019,True,Low,Increasing
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,105.9536637931035,2020,True,Low,Increasing
Czech Republic,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,112.0689655172414,2021,True,Low,Increasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,121.3653814054415,2016,True,Low,No Data
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.4214655316308,2017,True,Low,Increasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,126.2393590385578,2018,True,Low,Increasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.7052245034218,2019,True,Low,Decreasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,63.57870138541145,2020,True,Low,Decreasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,88.37700995938354,2021,True,Low,Increasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,128.375897179102,2022,True,Low,Increasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,124.9040227007177,2023,True,Low,Decreasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,124.6369554331497,2024,True,Low,Decreasing
Czech Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,126.2894341512268,2025,True,Low,Increasing
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,103.9743473940927,2016,False,Low,No Data
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.9318038117605,2017,False,Low,Increasing
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.2272604100804,2018,False,Low,Decreasing
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,110.3513684400687,2019,False,Low,Increasing
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,103.4143257158342,2020,False,Low,Decreasing
Czech Republic,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.7552163309549,2021,False,Low,Increasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.1081182192293,2016,False,Low,No Data
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,112.1399176954733,2017,False,Low,Increasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,116.1054994388328,2018,False,Low,Increasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,114.0104751215862,2019,False,Low,Decreasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,72.59633370744481,2020,False,Low,Decreasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,94.44444444444444,2021,False,Low,Increasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,120.1833146277591,2022,False,Low,Increasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,113.7111859334082,2023,False,Low,Decreasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,113.393191170969,2024,False,Low,Decreasing
Czech Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,117.583239805462,2025,False,Low,Increasing
Denmark,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,102.7617043661231,2016,True,Low,No Data
Denmark,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,103.3228125547958,2017,True,Low,Increasing
Denmark,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,104.383657724005,2018,True,Low,Increasing
Denmark,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,108.0220936349291,2019,True,Low,Increasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,101.9641125121241,2016,True,Low,No Data
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,104.2192046556741,2017,True,Low,Increasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.1163918525703,2018,True,Low,Increasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,104.0737148399612,2019,True,Low,Decreasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,99.7090203685742,2020,True,Low,Decreasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.4316197866149,2021,True,Low,Increasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.0678952473327,2022,True,Low,Decreasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.0436469447139,2023,True,Low,Decreasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,109.4325897187197,2024,True,Low,Increasing
Denmark,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,111.8089233753637,2025,True,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.1395568128242,2016,False,Low,No Data
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,105.6859971711457,2017,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.5907590759077,2018,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.7982083922678,2019,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,105.0825082508251,2020,False,Low,Decreasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,113.1447430457332,2021,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,134.1819896275342,2022,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,134.964639321075,2023,False,Low,Increasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,134.1254125412543,2024,False,Low,Decreasing
Denmark,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.7675624705329,2025,False,Low,Decreasing
Denmark,"Imports of goods, Price deflator",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,100.8610017286336,2016,False,Low,No Data
Denmark,"Imports of goods, Price deflator",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.895793413612,2017,False,Low,Increasing
Denmark,"Imports of goods, Price deflator",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.4977505786527,2018,False,Low,Increasing
Denmark,"Imports of goods, Price deflator",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,108.85147153614,2019,False,Low,Increasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.1289023162134,2016,False,Low,No Data
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,106.4199395770392,2017,False,Low,Increasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.441087613293,2018,False,Low,Increasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.5528700906344,2019,False,Low,Decreasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.103726082578,2020,False,Low,Decreasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,112.4622356495468,2021,False,Low,Increasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,110.9768378650553,2022,False,Low,Decreasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,101.8882175226586,2023,False,Low,Decreasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,102.3665659617321,2024,False,Low,Increasing
Denmark,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,105.9667673716012,2025,False,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,145.2431289640592,2016,True,Low,No Data
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,148.916490486258,2017,True,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,152.5634249471459,2018,True,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,160.7822410147992,2019,True,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,138.3985200845666,2020,True,Low,Decreasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,159.0644820295984,2021,True,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,167.0190274841438,2022,True,Medium,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,152.9862579281184,2023,True,Low,Decreasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,154.0961945031713,2024,True,Low,Increasing
Dominican Republic,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,163.84778012685,2025,True,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,119.5130947989672,2016,False,Low,No Data
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,116.72814459609,2017,False,Low,Decreasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.7838436001476,2018,False,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,130.0811508668388,2019,False,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,113.2792327554408,2020,False,Low,Decreasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,136.7945407598672,2021,False,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,149.07783105865,2022,False,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,148.5983032091479,2023,False,Low,Decreasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,156.0494282552564,2024,False,Low,Increasing
Dominican Republic,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,153.5964588712652,2025,False,Low,Decreasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,122.7974947807933,2016,True,Low,No Data
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,130.8559498956159,2017,True,Low,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,134.0083507306889,2018,True,Low,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,149.3736951983299,2019,True,Low,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,151.8580375782881,2020,True,Low,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,161.6492693110647,2021,True,Low,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,169.1440501043841,2022,True,Medium,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,166.4300626304802,2023,True,Medium,Decreasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,170.9185803757829,2024,True,Medium,Increasing
Ecuador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,193.3820459290188,2025,True,Medium,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,90.1625441696113,2016,False,Low,No Data
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.2968197879859,2017,False,Low,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,113.7102473498233,2018,False,Low,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,114.0070671378092,2019,False,Low,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,94.60070671378092,2020,False,Low,Decreasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,116.2402826855124,2021,False,Low,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,127.6749116607774,2022,False,Low,Increasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,126.8409893992933,2023,False,Low,Decreasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.0600706713781,2024,False,Low,Decreasing
Ecuador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,138.416961130742,2025,False,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,107.2676837725381,2016,True,Low,No Data
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,99.98613037447988,2017,True,Low,Decreasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,100.4022191400832,2018,True,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.2773925104022,2019,True,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,107.2676837725381,2020,True,Low,Decreasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,130.1803051317614,2021,True,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,131.2621359223301,2022,True,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.7004160887656,2023,True,Low,Decreasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,127.5173370319001,2024,True,Low,Increasing
"Egypt, Arab Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,151.3453536754508,2025,True,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,115.0568612585292,2016,False,Low,No Data
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,121.0462471569371,2017,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,134.2683851402578,2018,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,137.2100075815011,2019,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,118.5443517816528,2020,False,Low,Decreasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,123.6087945413192,2021,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,141.8498862774829,2022,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.1455648218347,2023,False,Low,Decreasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,140.9552691432904,2024,False,Low,Increasing
"Egypt, Arab Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,158.4685367702805,2025,False,Low,Increasing
El Salvador,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.5127121863745,2016,True,Low,No Data
El Salvador,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.344026868076,2017,True,Low,Decreasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,114.168546237441,2016,True,Low,No Data
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,119.9917982366209,2017,True,Low,Increasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,121.5501332786549,2018,True,Low,Increasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,121.980725856059,2019,True,Low,Increasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,96.39122411318432,2020,True,Low,Decreasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,118.7000205044084,2021,True,Low,Increasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,122.1857699405372,2022,True,Low,Increasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.0881689563256,2023,True,Low,Decreasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.6733647734263,2024,True,Low,Decreasing
El Salvador,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.4068074636047,2025,True,Low,Decreasing
El Salvador,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,96.27968832585977,2016,False,Low,No Data
El Salvador,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,98.22623086847052,2017,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,124.5463006049325,2016,False,Low,No Data
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,127.6872964169381,2017,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,131.9218241042345,2018,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,136.6682177757096,2019,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,118.4039087947883,2020,False,Low,Decreasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,151.5123313168916,2021,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,155.2582596556538,2022,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,149.5114006514658,2023,False,Low,Decreasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,154.4671940437413,2024,False,Low,Increasing
El Salvador,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,171.9404374127501,2025,False,Medium,Increasing
"Equatorial Guinea, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,128.1789638932496,2016,True,Low,No Data
"Equatorial Guinea, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,128.394819466248,2017,True,Low,Increasing
"Equatorial Guinea, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,134.9882260596546,2018,True,Low,Increasing
"Equatorial Guinea, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,135.596546310832,2019,True,Low,Increasing
"Equatorial Guinea, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,130.0627943485086,2020,True,Low,Decreasing
"Equatorial Guinea, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,114.7402721870807,2016,False,Low,No Data
"Equatorial Guinea, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,129.7680659382787,2017,False,Low,Increasing
"Equatorial Guinea, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,128.3112900134177,2018,False,Low,Decreasing
"Equatorial Guinea, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,126.5094882116159,2019,False,Low,Decreasing
"Equatorial Guinea, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.493578685068,2020,False,Low,Decreasing
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,102.9191666666666,2016,True,Low,No Data
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,108.565,2017,True,Low,Increasing
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,110.6683333333333,2018,True,Low,Increasing
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,110.1533333333334,2019,True,Low,Decreasing
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.5466666666667,2020,True,Low,Decreasing
"Estonia, Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,117.3,2021,True,Low,Increasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,121.2720573977118,2016,True,Low,No Data
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.964708163661,2017,True,Low,Increasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,134.5937560597246,2018,True,Low,Increasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,133.2945510955982,2019,True,Low,Decreasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,133.1200310257902,2020,True,Low,Decreasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,148.3226682179562,2021,True,Low,Increasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,144.3087066123715,2022,True,Low,Decreasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.7126236183828,2023,True,Low,Decreasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,120.0116346713205,2024,True,Low,Decreasing
"Estonia, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.964708163661,2025,True,Low,Increasing
